372575.59991158,4949060.97777876,3
372576.2433352,4949060.21226845,3
372576.88675881,4949059.44675813,3
372577.53018243,4949058.68124781,3
372578.17360605,4949057.91573749,3
372578.81702967,4949057.15022718,3
372579.46045329,4949056.38471686,3
372580.10387691,4949055.61920654,3
372580.74730053,4949054.85369622,3
372581.39072415,4949054.08818591,3
372582.03414777,4949053.32267559,3
372582.67757139,4949052.55716527,3
372583.32099501,4949051.79165495,3
372583.96441862,4949051.02614464,3
372584.60784224,4949050.26063432,3
372585.25126586,4949049.495124,3
372585.89468948,4949048.72961368,3
372586.5381131,4949047.96410337,3
372587.18153672,4949047.19859305,3
372587.82496034,4949046.43308273,3
372588.46838396,4949045.66757241,3
372589.11180758,4949044.90206209,3
372589.7552312,4949044.13655178,3
372590.39865482,4949043.37104146,3
372591.04207843,4949042.60553114,3
372591.68550205,4949041.84002082,3
372592.32892567,4949041.07451051,3
372592.97234929,4949040.30900019,3
372593.61577291,4949039.54348987,3
372594.25919653,4949038.77797955,3
372594.90262015,4949038.01246924,3
372595.54604377,4949037.24695892,3
372596.18946739,4949036.4814486,3
372596.83289101,4949035.71593828,3
372597.47631463,4949034.95042797,3
372598.11973824,4949034.18491765,3
372598.76316186,4949033.41940733,3
372599.40658548,4949032.65389701,3
372600.0500091,4949031.88838669,3
372600.69343272,4949031.12287638,3
372601.33685634,4949030.35736606,3
372601.98027996,4949029.59185574,3
372602.62370358,4949028.82634542,3
372603.2671272,4949028.06083511,3
372603.91055082,4949027.29532479,3
372604.55397444,4949026.52981447,3
372605.19739805,4949025.76430415,3
372605.84082167,4949024.99879384,3
372606.48424529,4949024.23328352,3
372607.12766891,4949023.4677732,3
372607.77109253,4949022.70226288,3
372608.41451615,4949021.93675257,3
372609.05793977,4949021.17124225,3
372609.70136339,4949020.40573193,3
372610.34478701,4949019.64022161,3
372610.98821063,4949018.8747113,3
372611.63163425,4949018.10920098,3
372612.27505786,4949017.34369066,3
372612.91848148,4949016.57818034,3
372613.5619051,4949015.81267003,3
372614.20532872,4949015.04715971,3
372614.84875234,4949014.28164939,3
372615.49217596,4949013.51613907,3
372616.13559958,4949012.75062875,3
372616.7790232,4949011.98511844,3
372617.42244682,4949011.21960812,3
372618.06587044,4949010.4540978,3
372618.70929406,4949009.68858748,3
372619.35271767,4949008.92307717,3
372619.99614129,4949008.15756685,3
372620.63956491,4949007.39205653,3
372621.28298853,4949006.62654621,3
372621.92641215,4949005.8610359,3
372622.56983577,4949005.09552558,3
372623.21325939,4949004.33001526,3
372623.85668301,4949003.56450494,3
372624.50010663,4949002.79899462,3
372625.14353025,4949002.03348431,3
372625.78695387,4949001.26797399,3
372626.43037748,4949000.50246367,3
372627.0738011,4948999.73695335,3
372627.71722472,4948998.97144304,3
372628.36064834,4948998.20593272,3
372629.00407196,4948997.4404224,3
372629.64749558,4948996.67491208,3
372630.2909192,4948995.90940177,3
372630.93434282,4948995.14389145,3
372631.57776644,4948994.37838113,3
372632.22119006,4948993.61287081,3
372632.86461368,4948992.8473605,3
372633.50803729,4948992.08185018,3
372634.15146091,4948991.31633986,3
372634.79488453,4948990.55082954,3
372635.43830815,4948989.78531922,3
372636.08173177,4948989.01980891,3
372636.72515539,4948988.25429859,3
372637.36857901,4948987.48878827,3
372638.01200263,4948986.72327796,3
372638.65542625,4948985.95776764,3
372639.29884987,4948985.19225732,3
372639.94227349,4948984.426747,3
372640.5856971,4948983.66123668,3
372641.22912072,4948982.89572637,3
372641.87254434,4948982.13021605,3
372642.51596796,4948981.36470573,3
372643.15939158,4948980.59919541,3
372643.8028152,4948979.8336851,3
372644.44623882,4948979.06817478,3
372645.08966244,4948978.30266446,3
372645.73308606,4948977.53715414,3
372646.37650968,4948976.77164383,3
372647.0199333,4948976.00613351,3
372647.66335691,4948975.24062319,3
372648.30678053,4948974.47511287,3
372648.95020415,4948973.70960256,3
372649.59362777,4948972.94409224,3
372650.23705139,4948972.17858192,3
372650.88047501,4948971.4130716,3
372651.52389863,4948970.64756128,3
372652.16732225,4948969.88205097,3
372652.81074587,4948969.11654065,3
372653.45416949,4948968.35103033,3
372654.09759311,4948967.58552001,3
372654.74101672,4948966.8200097,3
372655.38444034,4948966.05449938,3
372656.02786396,4948965.28898906,3
372656.67128758,4948964.52347874,3
372657.3147112,4948963.75796843,3
372657.95813482,4948962.99245811,3
372658.60155844,4948962.22694779,3
372659.24498206,4948961.46143747,3
372659.88840568,4948960.69592716,3
372660.5318293,4948959.93041684,3
372661.17525292,4948959.16490652,3
372661.81867653,4948958.3993962,3
372662.46210015,4948957.63388588,3
372663.10552377,4948956.86837557,3
372663.74894739,4948956.10286525,3
372664.39237101,4948955.33735493,3
372665.03579463,4948954.57184461,3
372665.67921825,4948953.8063343,3
372666.32264187,4948953.04082398,3
372666.96606549,4948952.27531366,3
372667.60948911,4948951.50980334,3
372668.25291273,4948950.74429303,3
372668.89633634,4948949.97878271,3
